,Currency,Name,Units per EUR,EUR per unit,Date
132,LRD,Liberian Dollar,154.65130461831066,0.006466159483543,2022-09-02
133,LSL,Basotho Loti,17.275414858796015,0.0578857299910708,2022-09-02
134,MMK,Burmese Kyat,2105.5765289459914,0.0004749293061794,2022-09-02
135,GIP,Gibraltar Pound,0.8663005054112107,1.1543338526915965,2022-09-02
136,XPT,Platinum Ounce,0.0011870341198375,842.4357676734917,2022-09-02
137,MDL,Moldovan Leu,19.40961767243038,0.0515208499660665,2022-09-02
138,CUP,Cuban Peso,24.0341167530996,0.0416075202709928,2022-09-02
139,KHR,Cambodian Riel,4124.194787596557,0.0002424715736044,2022-09-02
140,MKD,Macedonian Denar,61.87028700113622,0.0161628472804988,2022-09-02
141,VUV,Ni-Vanuatu Vatu,119.91816126037362,0.0083390204576998,2022-09-02
142,ANG,Dutch Guilder,1.7948906472261736,0.557137005279626,2022-09-02
143,MRU,Mauritanian Ouguiya,37.786565324335854,0.0264644323032971,2022-09-02
144,SZL,Swazi Lilangeni,17.275414858796015,0.0578857299910708,2022-09-02
145,CVE,Cape Verdean Escudo,110.27,0.0090686496780629,2022-09-02
146,SRD,Surinamese Dollar,25.336361280180828,0.0394689667131579,2022-09-02
147,SVC,Salvadoran Colon,8.776061502663415,0.1139463299905673,2022-09-02
148,XPD,Palladium Ounce,0.000492718546262,2029.5562397363656,2022-09-02
149,BSD,Bahamian Dollar,1.0029784574472476,0.9970303874174644,2022-09-02
150,XDR,IMF Special Drawing Rights,0.7703600350878413,1.298094338299849,2022-09-02
151,RWF,Rwandan Franc,1038.6282266462092,0.0009628084182047,2022-09-02
152,AWG,Aruban or Dutch Guilder,1.795331438830573,0.5570002164343376,2022-09-02
153,BTN,Bhutanese Ngultrum,79.94482229096783,0.0125086274675849,2022-09-02
154,DJF,Djiboutian Franc,178.37544155740352,0.0056061529057417,2022-09-02
155,KMF,Comorian Franc,491.96775,0.0020326535631654,2022-09-02
156,ERN,Eritrean Nakfa,15.044676861708712,0.0664686924944976,2022-09-02
157,FKP,Falkland Island Pound,0.8663005054112107,1.1543338526915965,2022-09-02
158,SHP,Saint Helenian Pound,0.8663005054112107,1.1543338526915965,2022-09-02
159,SPL,Seborgan Luigino,0.1671630755725556,5.982182348433517,2022-09-02
160,WST,Samoan Tala,2.746293411756076,0.364127152517387,2022-09-02
161,JEP,Jersey Pound,0.8663005054112107,1.1543338526915965,2022-09-02
162,TMT,Turkmenistani Manat,3.5039270652067813,0.2853940682526694,2022-09-02
163,GGP,Guernsey Pound,0.8663005054112107,1.1543338526915965,2022-09-02
164,IMP,Isle of Man Pound,0.8663005054112107,1.1543338526915965,2022-09-02
165,TVD,Tuvaluan Dollar,1.46571660303059,0.6822601299134834,2022-09-02
166,ZMW,Zambian Kwacha,15.696420992131936,0.0637087907174039,2022-09-02
167,ADA,Cardano,2.162813158224012,0.4623607897878461,2022-09-02
168,BCH,Bitcoin Cash,0.0084233871659836,118.71708854109517,2022-09-02
169,BTC,Bitcoin,4.9262809777e-05,20299.288743900997,2022-09-02
170,CLF,CLF,0.0381944107560161,26.181841274838543,2022-09-02
171,CNH,Chinese Yuan Renminbi Offshore,6.926324686287977,0.1443767142449583,2022-09-02
172,DOGE,Dogecoin,16.048053121392687,0.0623128545522422,2022-09-02
173,DOT,Polkadot,0.1331271730593801,7.511614473733016,2022-09-02
174,ETH,Ethereum,0.0006126868417033,1632.155176076486,2022-09-02
175,LINK,Chainlink,0.1396315635198503,7.16170452290207,2022-09-02
176,LTC,Litecoin,0.0162911029750341,61.38319802732099,2022-09-02
177,LUNA,Terra,4.633752320063727e+40,2.1580782288904188e-41,2022-09-02
178,MXV,MXV,2.870426943521296,0.3483802304242762,2022-09-02
179,SLE,SLE,13.980823011164349,0.0715265474143727,2022-09-02
180,UNI,Uniswap,15.06710922915146,0.066369731896894,2022-09-02
181,VED,VED,7.921361124308606,0.1262409306061377,2022-09-02
182,XBT,XBT,4.9262809777e-05,20299.288743900997,2022-09-02
183,XLM,Stellar Lumen,9.446864110306308,0.1058552328395433,2022-09-02
184,XRP,Ripple,3.034906115120126,0.329499484355686,2022-09-02
185,ZWL,ZWL,522.6045590586783,0.0019134926832655,2022-09-02
0,USD,US Dollar,0.9954698076433592,1.004550808394044,2022-09-03
1,EUR,Euro,1.0,1.0,2022-09-03
2,GBP,British Pound,0.8645332500632066,1.156693510546748,2022-09-03
3,INR,Indian Rupee,79.42778277092675,0.0125900530659913,2022-09-03
4,AUD,Australian Dollar,1.4614791994231575,0.6842382706470934,2022-09-03
5,CAD,Canadian Dollar,1.3068460330823464,0.7652010831309525,2022-09-03
6,SGD,Singapore Dollar,1.396003756061386,0.7163304508731044,2022-09-03
7,CHF,Swiss Franc,0.976569628234091,1.023992525559368,2022-09-03
8,MYR,Malaysian Ringgit,4.464531115836433,0.2239876874086136,2022-09-03
9,JPY,Japanese Yen,139.5666982911493,0.0071650330074722,2022-09-03
10,CNY,Chinese Yuan Renminbi,6.867739147177704,0.1456083259089637,2022-09-03
11,NZD,New Zealand Dollar,1.6286289867815038,0.6140133867911806,2022-09-03
12,THB,Thai Baht,36.45052475792158,0.0274344472854996,2022-09-03
13,HUF,Hungarian Forint,401.7205494548838,0.0024892926223389,2022-09-03
14,AED,Emirati Dirham,3.655862868570237,0.27353323577782,2022-09-03
15,HKD,Hong Kong Dollar,7.813902299590298,0.1279770288467047,2022-09-03
16,MXN,Mexican Peso,19.86115424779809,0.0503495409946209,2022-09-03
17,ZAR,South African Rand,17.223057017741336,0.0580617017623472,2022-09-03
18,PHP,Philippine Peso,56.52866224514278,0.01769014089991,2022-09-03
19,SEK,Swedish Krona,10.732418379486868,0.0931756445417115,2022-09-03
20,IDR,Indonesian Rupiah,14829.354434455649,6.74338188098e-05,2022-09-03
21,BRL,Brazilian Real,5.146366169469206,0.1943118633750733,2022-09-03
22,SAR,Saudi Arabian Riyal,3.733011778662597,0.2678802155717451,2022-09-03
23,TRY,Turkish Lira,18.098412687819515,0.0552534643368483,2022-09-03
24,KES,Kenyan Shilling,119.84400083813728,0.0083441807099765,2022-09-03
25,KRW,South Korean Won,1356.4227413571489,0.0007372332898219,2022-09-03
26,EGP,Egyptian Pound,19.144486428850296,0.0522343602016413,2022-09-03
27,IQD,Iraqi Dinar,1453.0044060044995,0.0006882291587468,2022-09-03
28,NOK,Norwegian Krone,9.971396538272485,0.1002868551222261,2022-09-03
29,KWD,Kuwaiti Dinar,0.3078676607816942,3.248148887937566,2022-09-03
30,RUB,Russian Ruble,60.68565865155008,0.0164783578562092,2022-09-03
31,DKK,Danish Krone,7.438111776156468,0.1344427228433954,2022-09-03
32,PKR,Pakistani Rupee,217.7861833203636,0.0045916595109663,2022-09-03
33,ILS,Israeli Shekel,3.364667573046761,0.2972061810832872,2022-09-03
34,PLN,Polish Zloty,4.716341351552329,0.2120287581964061,2022-09-03
35,QAR,Qatari Riyal,3.623510099821828,0.2759754968115505,2022-09-03
36,XAU,Gold Ounce,0.0005813124899548,1720.245164657848,2022-09-03
37,OMR,Omani Rial,0.3833498472810132,2.6085832747624744,2022-09-03
38,COP,Colombian Peso,4466.703371939187,0.0002238787572692,2022-09-03
39,CLP,Chilean Peso,874.7437943753946,0.0011431918767872,2022-09-03
40,TWD,Taiwan New Dollar,30.5176242088638,0.0327679505179027,2022-09-03
41,ARS,Argentine Peso,138.51270025585774,0.0072195545834628,2022-09-03
42,CZK,Czech Koruna,24.512532895856182,0.0407954577459862,2022-09-03
43,VND,Vietnamese Dong,23348.75744723405,4.28288315667e-05,2022-09-03
44,MAD,Moroccan Dirham,10.540851733675945,0.0948689940116695,2022-09-03
45,JOD,Jordanian Dinar,0.7057880936191416,1.4168558651537997,2022-09-03
46,BHD,Bahraini Dinar,0.3742966476739031,2.671677681899053,2022-09-03
47,XOF,CFA Franc,655.957,0.0015244901723741,2022-09-03
48,LKR,Sri Lankan Rupee,362.2101383536871,0.0027608282985815,2022-09-03
49,UAH,Ukrainian Hryvnia,36.66259780216498,0.0272757540367461,2022-09-03
50,NGN,Nigerian Naira,421.4857610915048,0.0023725593894568,2022-09-03
51,TND,Tunisian Dinar,3.188531403839601,0.313624008468541,2022-09-03
52,UGX,Ugandan Shilling,3790.6806667393066,0.0002638048645918,2022-09-03
53,RON,Romanian Leu,4.826995680254694,0.2071681986562779,2022-09-03
54,BDT,Bangladeshi Taka,94.60630893591484,0.0105701195961189,2022-09-03
55,PEN,Peruvian Sol,3.84887309593301,0.2598163085856663,2022-09-03
56,GEL,Georgian Lari,2.882560331904334,0.3469138144072635,2022-09-03
57,XAF,Central African CFA Franc BEAC,655.957,0.0015244901723741,2022-09-03
58,FJD,Fijian Dollar,2.2371686781781666,0.4469935636745762,2022-09-03
59,VEF,Venezuelan Bolívar,786424.4311858527,1.2715779931e-06,2022-09-03
60,VES,Venezuelan Bolívar,7.864244311858527,0.127157799318632,2022-09-03
61,BYN,Belarusian Ruble,2.5135611842179806,0.3978419169896277,2022-09-03
62,HRK,Croatian Kuna,7.519250942680687,0.1329919705597018,2022-09-03
63,UZS,Uzbekistani Som,10930.23597280908,9.14893331203e-05,2022-09-03
64,BGN,Bulgarian Lev,1.95583,0.5112918811962185,2022-09-03
65,DZD,Algerian Dinar,140.35833399650406,0.0071246214708198,2022-09-03
66,IRR,Iranian Rial,41857.8159601995,2.38904008023e-05,2022-09-03
67,DOP,Dominican Peso,52.81610714387154,0.0189336180585212,2022-09-03
68,ISK,Icelandic Krona,141.66286951098394,0.0070590127353199,2022-09-03
69,CRC,Costa Rican Colon,655.684736793211,0.0015251231939464,2022-09-03
70,XAG,Silver Ounce,0.0551445639644384,18.13415372447009,2022-09-03
71,SYP,Syrian Pound,2501.147496934786,0.0003998164847237,2022-09-03
72,JMD,Jamaican Dollar,149.84465937956423,0.0066735778514931,2022-09-03
73,LYD,Libyan Dinar,4.904487691586118,0.2038948944077375,2022-09-03
74,GHS,Ghanaian Cedi,9.916408330790675,0.1008429631618715,2022-09-03
75,MUR,Mauritian Rupee,44.66836464061961,0.0223872086664807,2022-09-03
76,AOA,Angolan Kwanza,426.6399256280189,0.0023438969021194,2022-09-03
77,UYU,Uruguayan Peso,40.644788359056825,0.0246034003465827,2022-09-03
78,AFN,Afghan Afghani,87.9121201202422,0.0113749958325683,2022-09-03
79,LBP,Lebanese Pound,1500.6707350223642,0.0006663686954521,2022-09-03
80,XPF,CFP Franc,119.331742243,0.0083800000000306,2022-09-03
81,TTD,Trinidadian Dollar,6.738826358592844,0.1483937924479795,2022-09-03
82,TZS,Tanzanian Shilling,2319.9567557378464,0.0004310425172912,2022-09-03
83,ALL,Albanian Lek,117.46188366661184,0.0085133999965322,2022-09-03
84,XCD,East Caribbean Dollar,2.6882750520322736,0.3719857457457797,2022-09-03
85,GTQ,Guatemalan Quetzal,7.708402658614941,0.1297285630094058,2022-09-03
86,NPR,Nepalese Rupee,127.144023270561,0.007865096402306,2022-09-03
87,BOB,Bolivian Bolíviano,6.900042614829949,0.1449266411559177,2022-09-03
88,ZWD,Zimbabwean Dollar,360.2605233861317,0.0027757690201548,2022-09-03
89,BBD,Barbadian or Bajan Dollar,1.9909396152867185,0.502275404197022,2022-09-03
90,CUC,Cuban Convertible Peso,0.9954698076433592,1.004550808394044,2022-09-03
91,LAK,Lao Kip,15524.118453282255,6.44158960142e-05,2022-09-03
92,BND,Bruneian Dollar,1.396003756061386,0.7163304508731044,2022-09-03
93,BWP,Botswana Pula,12.734040010046826,0.0785296731603659,2022-09-03
94,HNL,Honduran Lempira,24.401545919603908,0.0409810101087329,2022-09-03
95,PYG,Paraguayan Guarani,6905.950238176173,0.0001448026651672,2022-09-03
96,ETB,Ethiopian Birr,52.25125973077255,0.0191382945627063,2022-09-03
97,NAD,Namibian Dollar,17.223057017741336,0.0580617017623472,2022-09-03
98,PGK,Papua New Guinean Kina,3.5051579089129343,0.2852938515144195,2022-09-03
99,SDG,Sudanese Pound,565.2064289685792,0.0017692650839532,2022-09-03
100,MOP,Macau Pataca,8.048319368578007,0.1242495425696162,2022-09-03
101,BMD,Bermudian Dollar,0.9954698076433592,1.004550808394044,2022-09-03
102,NIO,Nicaraguan Cordoba,35.81199804283664,0.0279236025536426,2022-09-03
103,BAM,Bosnian Convertible Mark,1.95583,0.5112918811962185,2022-09-03
104,KZT,Kazakhstani Tenge,468.7385498454023,0.002133385445532,2022-09-03
105,PAB,Panamanian Balboa,0.9954698076433592,1.004550808394044,2022-09-03
106,GYD,Guyanese Dollar,208.91317733454824,0.0047866774741481,2022-09-03
107,YER,Yemeni Rial,249.10126137061565,0.004014431699373,2022-09-03
108,MGA,Malagasy Ariary,4116.040812812913,0.0002429519155609,2022-09-03
109,KYD,Caymanian Dollar,0.816290742455882,1.2250537069566816,2022-09-03
110,MZN,Mozambican Metical,63.43084101239162,0.0157652016596255,2022-09-03
111,RSD,Serbian Dinar,117.35606528366888,0.0085210764146091,2022-09-03
112,SCR,Seychellois Rupee,14.24388493038517,0.0702055657489054,2022-09-03
113,AMD,Armenian Dram,400.53866894739264,0.0024966378467976,2022-09-03
114,AZN,Azerbaijan Manat,1.6922922914280814,0.5909144685378943,2022-09-03
115,SBD,Solomon Islander Dollar,8.16962583898665,0.122404626565375,2022-09-03
116,SLL,Sierra Leonean Leone,14063.820289130108,7.11044353128e-05,2022-09-03
117,TOP,Tongan Pa'anga,2.351693548799464,0.4252254723029275,2022-09-03
118,BZD,Belizean Dollar,2.006189682453207,0.4984573536322751,2022-09-03
119,GMD,Gambian Dalasi,54.849127534503815,0.0182318305677867,2022-09-03
120,MWK,Malawian Kwacha,1018.9015287458068,0.0009814491114081,2022-09-03
121,BIF,Burundian Franc,2034.7770948969528,0.0004914543231825,2022-09-03
122,HTG,Haitian Gourde,119.81044562113752,0.0083465176580861,2022-09-03
123,SOS,Somali Shilling,565.8821415573783,0.0017671524272667,2022-09-03
124,GNF,Guinean Franc,8607.789435745413,0.0001161738454994,2022-09-03
125,MNT,Mongolian Tughrik,3197.821269200936,0.0003127129116412,2022-09-03
126,MVR,Maldivian Rufiyaa,15.5289876787707,0.0643956979479786,2022-09-03
127,CDF,Congolese Franc,1991.146701426079,0.0005022231658188,2022-09-03
128,STN,Sao Tomean Dobra,24.548741749798623,0.040735285343421,2022-09-03
129,TJS,Tajikistani Somoni,10.068844964794106,0.0993162575743809,2022-09-03
130,KPW,North Korean Won,895.9227638538545,0.0011161676434009,2022-09-03
131,KGS,Kyrgyzstani Som,80.53052484686279,0.0124176515911401,2022-09-03
132,LRD,Liberian Dollar,153.20093863933056,0.0065273751511028,2022-09-03
133,LSL,Basotho Loti,17.223057017741336,0.0580617017623472,2022-09-03
134,MMK,Burmese Kyat,2086.569832679721,0.0004792554671969,2022-09-03
135,GIP,Gibraltar Pound,0.8645332500632066,1.156693510546748,2022-09-03
136,XPT,Platinum Ounce,0.0011825986524509,845.5954164394848,2022-09-03
137,MDL,Moldovan Leu,19.24805878326792,0.0519532910440447,2022-09-03
138,CUP,Cuban Peso,23.712564065124333,0.0421717363526607,2022-09-03
139,KHR,Cambodian Riel,4092.883868608842,0.0002443265023153,2022-09-03
140,MKD,Macedonian Denar,61.35090605911219,0.0162996777755244,2022-09-03
141,VUV,Ni-Vanuatu Vatu,118.0895749598888,0.0084681480167886,2022-09-03
142,ANG,Dutch Guilder,1.7792062602773608,0.5620483820937713,2022-09-03
143,MRU,Mauritanian Ouguiya,37.58929008349677,0.0266033223234253,2022-09-03
144,SZL,Swazi Lilangeni,17.223057017741336,0.0580617017623472,2022-09-03
145,CVE,Cape Verdean Escudo,110.27,0.0090686496780629,2022-09-03
146,SRD,Surinamese Dollar,25.09084251968043,0.0398551782075724,2022-09-03
147,SVC,Salvadoran Colon,8.710360816879394,0.114805806673605,2022-09-03
148,XPD,Palladium Ounce,0.0004888905375296,2045.4476477556989,2022-09-03
149,BSD,Bahamian Dollar,0.9954698076433592,1.004550808394044,2022-09-03
150,XDR,IMF Special Drawing Rights,0.7656435552660156,1.3060907952820937,2022-09-03
151,RWF,Rwandan Franc,1029.486749705322,0.000971357815228,2022-09-03
152,AWG,Aruban or Dutch Guilder,1.7818909556816132,0.5612015689352201,2022-09-03
153,BTN,Bhutanese Ngultrum,79.42778277092675,0.0125900530659913,2022-09-03
154,DJF,Djiboutian Franc,177.1933889183446,0.0056435514107178,2022-09-03
155,KMF,Comorian Franc,491.96775,0.0020326535631654,2022-09-03
156,ERN,Eritrean Nakfa,14.93204711465039,0.0669700538929362,2022-09-03
157,FKP,Falkland Island Pound,0.8645332500632066,1.156693510546748,2022-09-03
158,SHP,Saint Helenian Pound,0.8645332500632066,1.156693510546748,2022-09-03
159,SPL,Seborgan Luigino,0.16591163394358,6.027304874473484,2022-09-03
160,WST,Samoan Tala,2.6999293450945103,0.3703800626549341,2022-09-03
161,JEP,Jersey Pound,0.8645332500632066,1.156693510546748,2022-09-03
162,TMT,Turkmenistani Manat,3.490779014448144,0.286469007594309,2022-09-03
163,GGP,Guernsey Pound,0.8645332500632066,1.156693510546748,2022-09-03
164,IMP,Isle of Man Pound,0.8645332500632066,1.156693510546748,2022-09-03
165,TVD,Tuvaluan Dollar,1.4614791994231575,0.6842382706470934,2022-09-03
166,ZMW,Zambian Kwacha,15.499395370910612,0.0645186457967778,2022-09-03
167,ADA,Cardano,2.081497435879647,0.4804233638545881,2022-09-03
168,BCH,Bitcoin Cash,0.0084722267258813,118.03272414147712,2022-09-03
169,BTC,Bitcoin,5.02921517786e-05,19883.81814326083,2022-09-03
170,CLF,CLF,0.0379084739517873,26.37932619687666,2022-09-03
171,CNH,Chinese Yuan Renminbi Offshore,6.884973217572935,0.1452438474920482,2022-09-03
172,DOGE,Dogecoin,15.954134738871586,0.0626796762323651,2022-09-03
173,DOT,Polkadot,0.1373983197716906,7.278109380534349,2022-09-03
174,ETH,Ethereum,0.0006434402539346,1554.1458494165258,2022-09-03
175,LINK,Chainlink,0.1459974660633606,6.849433945422146,2022-09-03
176,LTC,Litecoin,0.0164683039359715,60.72270732237993,2022-09-03
177,LUNA,Terra,4.669889633175996e+40,2.1413782306454618e-41,2022-09-03
178,MXV,MXV,2.84778443222525,0.3511501743896405,2022-09-03
179,SLE,SLE,14.063820289130108,0.07110443531285,2022-09-03
180,UNI,Uniswap,15.757385984481534,0.0634623027566144,2022-09-03
181,VED,VED,7.864244311858527,0.127157799318632,2022-09-03
182,XBT,XBT,5.02921517786e-05,19883.81814326083,2022-09-03
183,XLM,Stellar Lumen,9.545432504174087,0.1047621466667658,2022-09-03
184,XRP,Ripple,3.0244429746093133,0.3306393965418298,2022-09-03
185,ZWL,ZWL,518.6492828644411,0.0019280851878886,2022-09-03
0,USD,US Dollar,0.995351973530656,1.004669731504984,2022-09-04
1,EUR,Euro,1.0,1.0,2022-09-04
2,GBP,British Pound,0.864632501139813,1.1565607338166644,2022-09-04
3,INR,Indian Rupee,79.3719735645684,0.0125989055719587,2022-09-04
4,AUD,Australian Dollar,1.462217945592321,0.6838925777202906,2022-09-04
5,CAD,Canadian Dollar,1.3073797348114993,0.7648887108871869,2022-09-04
6,SGD,Singapore Dollar,1.3958045617591597,0.7164326778955935,2022-09-04
7,CHF,Swiss Franc,0.9765513698635936,1.0240116709269291,2022-09-04
8,MYR,Malaysian Ringgit,4.463613443374468,0.2240337369456449,2022-09-04
9,JPY,Japanese Yen,139.56724020846238,0.0071650051867928,2022-09-04
10,CNY,Chinese Yuan Renminbi,6.864888246495914,0.1456687951927602,2022-09-04
11,NZD,New Zealand Dollar,1.6284979889572022,0.6140627785732442,2022-09-04
12,THB,Thai Baht,36.5045959535214,0.0273938109402231,2022-09-04
13,HUF,Hungarian Forint,401.5224756479968,0.0024905206075603,2022-09-04
14,AED,Emirati Dirham,3.655430122791334,0.2735656178366192,2022-09-04
15,HKD,Hong Kong Dollar,7.813496385564587,0.1279836773006636,2022-09-04
16,MXN,Mexican Peso,19.857238080833888,0.0503594707345124,2022-09-04
17,ZAR,South African Rand,17.22503026699133,0.0580550503830649,2022-09-04
18,PHP,Philippine Peso,56.643071471601495,0.0176544098690227,2022-09-04
19,SEK,Swedish Krona,10.726302271027944,0.0932287730414822,2022-09-04
20,IDR,Indonesian Rupiah,14830.94188123278,6.74266009541e-05,2022-09-04
21,BRL,Brazilian Real,5.1456992003695055,0.1943370494583498,2022-09-04
22,SAR,Saudi Arabian Riyal,3.73256990073996,0.267911928401329,2022-09-04
23,TRY,Turkish Lira,18.09567346026477,0.0552618283146986,2022-09-04
24,KES,Kenyan Shilling,119.83926619567244,0.0083445103741473,2022-09-04
25,KRW,South Korean Won,1355.4682945041586,0.0007377524092998,2022-09-04
26,EGP,Egyptian Pound,19.11963218170031,0.0523022613874923,2022-09-04
27,IQD,Iraqi Dinar,1452.8167083708954,0.0006883180749768,2022-09-04
28,NOK,Norwegian Krone,9.970263574268971,0.1002982511496262,2022-09-04
29,KWD,Kuwaiti Dinar,0.3079114669972046,3.247686777475808,2022-09-04
30,RUB,Russian Ruble,59.99416557869539,0.0166682874968613,2022-09-04
31,DKK,Danish Krone,7.437917883572413,0.1344462275132973,2022-09-04
32,PKR,Pakistani Rupee,217.07970300301764,0.0046066029488998,2022-09-04
33,ILS,Israeli Shekel,3.364139165365064,0.2972528634651425,2022-09-04
34,PLN,Polish Zloty,4.712866498508991,0.2121850895450507,2022-09-04
35,QAR,Qatari Riyal,3.623081183651588,0.2760081679958747,2022-09-04
36,XAU,Gold Ounce,0.0005812404297918,1720.4584346586307,2022-09-04
37,OMR,Omani Rial,0.383311258116114,2.60884588914703,2022-09-04
38,COP,Colombian Peso,4459.6312892608985,0.0002242337841713,2022-09-04
39,CLP,Chilean Peso,874.6409954518363,0.0011433262392227,2022-09-04
40,TWD,Taiwan New Dollar,30.51546056313252,0.032770273872522,2022-09-04
41,ARS,Argentine Peso,138.5049617619701,0.0072199579515322,2022-09-04
42,CZK,Czech Koruna,24.50354096189943,0.0408104282378983,2022-09-04
43,VND,Vietnamese Dong,23345.934776975304,4.28340098416e-05,2022-09-04
44,MAD,Moroccan Dirham,10.539101691287474,0.0948847472291386,2022-09-04
45,JOD,Jordanian Dinar,0.705704549233235,1.417023598737636,2022-09-04
46,BHD,Bahraini Dinar,0.3742523420475266,2.671993966768574,2022-09-04
47,XOF,CFA Franc,655.957,0.0015244901723741,2022-09-04
48,LKR,Sri Lankan Rupee,362.4960018331808,0.0027586511159927,2022-09-04
49,UAH,Ukrainian Hryvnia,36.652054619671794,0.0272836000703568,2022-09-04
50,NGN,Nigerian Naira,421.4410687861596,0.002372810990823,2022-09-04
51,TND,Tunisian Dinar,3.1875945100787964,0.313716188441823,2022-09-04
52,UGX,Ugandan Shilling,3789.799270429407,0.0002638662178766,2022-09-04
53,RON,Romanian Leu,4.816104001556327,0.2076367120969251,2022-09-04
54,BDT,Bangladeshi Taka,94.58024316899906,0.0105730326598248,2022-09-04
55,PEN,Peruvian Sol,3.848124789328486,0.2598668324824529,2022-09-04
56,GEL,Georgian Lari,2.882142376860999,0.346964122254474,2022-09-04
57,XAF,Central African CFA Franc BEAC,655.957,0.0015244901723741,2022-09-04
58,FJD,Fijian Dollar,2.2369038637316243,0.4470464807243841,2022-09-04
59,VEF,Venezuelan Bolívar,788405.5594929351,1.2683827352e-06,2022-09-04
60,VES,Venezuelan Bolívar,7.884055594929351,0.1268382735204394,2022-09-04
61,BYN,Belarusian Ruble,2.5132638264750127,0.3978889878037809,2022-09-04
62,HRK,Croatian Kuna,7.518191589377557,0.1330107098378417,2022-09-04
63,UZS,Uzbekistani Som,10928.959948163674,9.15000150739e-05,2022-09-04
64,BGN,Bulgarian Lev,1.95583,0.5112918811962185,2022-09-04
65,DZD,Algerian Dinar,140.3750029686212,0.0071237754504164,2022-09-04
66,IRR,Iranian Rial,41829.859212180025,2.39063678155e-05,2022-09-04
67,DOP,Dominican Peso,52.81316464241936,0.0189346729507817,2022-09-04
68,ISK,Icelandic Krona,141.64335023929613,0.0070599855080423,2022-09-04
69,CRC,Costa Rican Colon,658.1732356209891,0.0015193568286873,2022-09-04
70,XAG,Silver Ounce,0.055133153145706,18.137906920672517,2022-09-04
71,SYP,Syrian Pound,2500.853009950634,0.00039986356496,2022-09-04
72,JMD,Jamaican Dollar,149.7981019935294,0.0066756520055454,2022-09-04
73,LYD,Libyan Dinar,4.899561011412178,0.2040999178642281,2022-09-04
74,GHS,Ghanaian Cedi,9.905462578752362,0.1009543968340299,2022-09-04
75,MUR,Mauritian Rupee,45.28852468955016,0.0220806486158454,2022-09-04
76,AOA,Angolan Kwanza,426.5894241093448,0.002344174382869,2022-09-04
77,UYU,Uruguayan Peso,40.6544896431649,0.0245975292957127,2022-09-04
78,AFN,Afghan Afghani,87.7999791106035,0.0113895243498894,2022-09-04
79,LBP,Lebanese Pound,1500.493100097464,0.0006664475830878,2022-09-04
80,XPF,CFP Franc,119.331742243,0.0083800000000306,2022-09-04
81,TTD,Trinidadian Dollar,6.737615061532077,0.1484204708739487,2022-09-04
82,TZS,Tanzanian Shilling,2319.647470494708,0.000431099989425,2022-09-04
83,ALL,Albanian Lek,117.45047319255322,0.008514227084982,2022-09-04
84,XCD,East Caribbean Dollar,2.6874505403518065,0.3720998712292926,2022-09-04
85,GTQ,Guatemalan Quetzal,7.708038099558824,0.1297346986462399,2022-09-04
86,NPR,Nepalese Rupee,127.05468668348288,0.0078706266262431,2022-09-04
87,BOB,Bolivian Bolíviano,6.902732129497828,0.1448701733226246,2022-09-04
88,ZWD,Zimbabwean Dollar,360.21787922074435,0.0027760976278115,2022-09-04
89,BBD,Barbadian or Bajan Dollar,1.990703947061312,0.502334865752492,2022-09-04
90,CUC,Cuban Convertible Peso,0.995351973530656,1.004669731504984,2022-09-04
91,LAK,Lao Kip,15519.637285505798,6.4434495575e-05,2022-09-04
92,BND,Bruneian Dollar,1.3958045617591597,0.7164326778955935,2022-09-04
93,BWP,Botswana Pula,12.732532677233523,0.0785389698459644,2022-09-04
94,HNL,Honduran Lempira,24.39416238026282,0.0409934140968535,2022-09-04
95,PYG,Paraguayan Guarani,6908.668930415698,0.0001447456825724,2022-09-04
96,ETB,Ethiopian Birr,52.25477838264273,0.0191370058576722,2022-09-04
97,NAD,Namibian Dollar,17.22503026699133,0.0580550503830649,2022-09-04
98,PGK,Papua New Guinean Kina,3.50474243484788,0.2853276720300286,2022-09-04
99,SDG,Sudanese Pound,562.7030243818097,0.0017771363519835,2022-09-04
100,MOP,Macau Pataca,8.047901277131524,0.1242559973792851,2022-09-04
101,BMD,Bermudian Dollar,0.995351973530656,1.004669731504984,2022-09-04
102,NIO,Nicaraguan Cordoba,35.80783769558015,0.0279268468680372,2022-09-04
103,BAM,Bosnian Convertible Mark,1.95583,0.5112918811962185,2022-09-04
104,KZT,Kazakhstani Tenge,468.5555311307196,0.0021342187500952,2022-09-04
105,PAB,Panamanian Balboa,0.995351973530656,1.004669731504984,2022-09-04
106,GYD,Guyanese Dollar,209.00696718932937,0.0047845294989336,2022-09-04
107,YER,Yemeni Rial,249.0570812597232,0.0040151438174013,2022-09-04
108,MGA,Malagasy Ariary,4110.277902625196,0.0002432925519126,2022-09-04
109,KYD,Caymanian Dollar,0.8161903947877603,1.2252043228958078,2022-09-04
110,MZN,Mozambican Metical,63.42342529715636,0.0157670449887359,2022-09-04
111,RSD,Serbian Dinar,117.34867679434645,0.0085216129173105,2022-09-04
112,SCR,Seychellois Rupee,14.298795792837202,0.0699359592575576,2022-09-04
113,AMD,Armenian Dram,400.4912570436901,0.0024969334096871,2022-09-04
114,AZN,Azerbaijan Manat,1.6920919741918738,0.5909844235728321,2022-09-04
115,SBD,Solomon Islander Dollar,8.168657934042947,0.122419130299543,2022-09-04
